351,浜千鳥,はまちどり,吟醸酒,,1498,1,吟醸酒,,岩手県,57,
352,浜千鳥,はまちどり,本醸造,,1498,1,本醸造酒,,岩手県,57,
353,浜千鳥,はまちどり,,仙人郷,1498,1,,,岩手県,57,
354,浜千鳥,はまちどり,本醸造,生貯,1498,1,本醸造酒,,岩手県,57,
5125,浜千鳥,はまちどり,,,91,2,黒糖,30,鹿児島県,57,
4032,浜千鳥乃詩,はまちどりのうた,,,90,2,黒糖,30,鹿児島県,58,
5126,浜千鳥乃詩,はまちどりおさむし,,,91,2,黒糖,30,鹿児島県,58,
4030,高倉,たかくら,,,90,2,黒糖,30,鹿児島県,59,
4031,高倉,たかくら,,樫樽,90,2,黒糖,25,鹿児島県,59,
5124,高倉,たかくら,,,91,2,黒糖,30,鹿児島県,59,
4351,あじゃ,あじゃ,,,92,2,黒糖,25,鹿児島県,60,
4352,あじゃ,あじゃ,,カメ壺貯蔵,92,2,黒糖,25,鹿児島県,60,
5127,あじゃ,あじゃ,,,92,2,黒糖,30,鹿児島県,60,
4033,奄美,あまみ,,,93,2,黒糖,30,鹿児島県,61,
5128,奄美,あまみ,,,93,2,黒糖,30,鹿児島県,61,
5129,瑠璃色の空,るりいろのそら,,,93,2,黒糖,30,鹿児島県,62,
4212,天海,てんかい,,,94,2,黒糖,25,鹿児島県,63,
4210,奄美美人,あまみびじん,,,94,2,黒糖,25,鹿児島県,64,
4211,奄美美人,あまみびじん,,,94,2,黒糖,30,鹿児島県,64,
3431,国重,くにしげ,特別純米酒,,95,1,特別純米酒,,香川県,65,
3432,国重,くにしげ,吟醸酒,,95,1,吟醸酒,,香川県,65,
3433,国重,くにしげ,純米吟醸酒,,95,1,純米吟醸酒,,香川県,65,
3424,綾菊,あやきく,大吟醸,,95,1,大吟醸酒,,香川県,66,
3425,綾菊,あやきく,本醸造,,95,1,本醸造酒,,香川県,66,
3426,綾菊,あやきく,吟醸,,95,1,吟醸酒,,香川県,66,
3427,綾菊,あやきく,,献上,95,1,,,香川県,66,
3428,綾菊,あやきく,純米大吟醸,,95,1,純米大吟醸酒,,香川県,66,
3429,綾菊,あやきく,純米,がいな酒,95,1,純米酒,,香川県,66,
3430,綾菊,あやきく,純米吟醸,,95,1,純米吟醸酒,,香川県,66,
5130,有泉,ありいずみ,,,105,2,黒糖,20,鹿児島県,67,
2417,徳明,とくめい,純米大吟醸,,109,1,純米大吟醸酒,,千葉県,68,
2418,徳明,とくめい,大吟醸,,109,1,大吟醸酒,,千葉県,68,
2419,徳明,とくめい,純米酒,長期熟成古酒,109,1,純米酒,,千葉県,68,
1163,甲子,きのえね,,吟の酒匠,112,1,,,千葉県,69,
1164,甲子,きのえね,大吟醸,,112,1,大吟醸酒,,千葉県,69,
1165,甲子,きのえね,,粋一撰,112,1,,,千葉県,69,
1166,甲子,きのえね,,吟の舞,112,1,,,千葉県,69,
1167,甲子,きのえね,吟醸,生酒,112,1,吟醸酒,,千葉県,69,
1168,甲子,きのえね,,上撰,112,1,,,千葉県,69,
1169,甲子,きのえね,,治右衛門の酒,112,1,,,千葉県,69,
1170,甲子,きのえね,,酒々井,112,1,,,千葉県,69,
1030,杉並木,すぎなみき,大吟醸,,113,1,大吟醸酒,,栃木県,70,
1031,杉並木,すぎなみき,吟醸酒,,113,1,吟醸酒,,栃木県,70,
1032,杉並木,すぎなみき,純米吟醸,,113,1,純米吟醸酒,,栃木県,70,
1033,杉並木,すぎなみき,特別本醸造,,113,1,特別本醸造酒,,栃木県,70,
1132,天覧山,てんらんざん,,洗心無,118,1,,,埼玉県,71,
1133,天覧山,てんらんざん,純米大吟醸,,118,1,純米大吟醸酒,,埼玉県,71,
1134,天覧山,てんらんざん,大吟醸,特別,118,1,大吟醸酒,,埼玉県,71,
1135,天覧山,てんらんざん,大吟醸,米の芯,118,1,大吟醸酒,,埼玉県,71,
1136,天覧山,てんらんざん,,,118,1,,,埼玉県,71,
1137,天覧山,てんらんざん,純米吟醸,,118,1,純米吟醸酒,,埼玉県,71,
1138,天覧山,てんらんざん,本醸造,,118,1,本醸造酒,,埼玉県,71,
1139,天覧山,てんらんざん,純米吟醸,生,118,1,純米吟醸酒,,埼玉県,71,
1140,天覧山,てんらんざん,本醸造,本生,118,1,本醸造酒,,埼玉県,71,
4338,壱岐っ娘,いきっむすめ,,,120,2,麦,25,長崎県,72,
4339,壱岐っ娘DX,いきっむすめDX,,,120,2,麦,38,長崎県,73,
4337,海鴉,うみがらす,,,121,2,麦,25,長崎県,74,
1594,和楽互尊,わがくたがいみこと,大吟醸,,123,1,大吟醸酒,,新潟県,75,
1595,和楽互尊,わがくたがいみこと,純米吟醸,,123,1,純米吟醸酒,,新潟県,75,
1596,和楽互尊,わがくたがいみこと,吟醸,特撰,123,1,吟醸酒,,新潟県,75,
1597,和楽互尊,わがくたがいみこと,本醸造,上撰,123,1,本醸造酒,,新潟県,75,
1598,和楽互尊,わがくたがいみこと,,超辛口,123,1,,,新潟県,75,
1599,和楽互尊,わがくたがいみこと,,活性にごり生酒,123,1,,,新潟県,75,
1600,天上大風,てんじょうたいふう,,,123,1,,,新潟県,76,
1601,心月輪,しんげつりん,純米吟醸,,123,1,純米吟醸酒,,新潟県,77,
1602,心月輪,しんげつりん,純米酒,,123,1,純米酒,,新潟県,77,
1603,心月輪,しんげつりん,特別本醸造,,123,1,特別本醸造酒,,新潟県,77,
3593,池亀,いけがめ,大吟醸,川波,124,1,大吟醸酒,,福岡県,78,
3594,池亀,いけがめ,吟醸,川波,124,1,吟醸酒,,福岡県,78,
3595,池亀,いけがめ,大吟醸,,124,1,大吟醸酒,,福岡県,78,
3596,池亀,いけがめ,大吟醸,雫搾り,124,1,大吟醸酒,,福岡県,78,
3597,池亀,いけがめ,,黒兜夢一献,124,1,,,福岡県,78,
3598,池亀,いけがめ,,黒兜山田錦,124,1,,,福岡県,78,
3599,池亀,いけがめ,,TokubetuJUNMASHU,124,1,,,福岡県,78,
3600,池亀,いけがめ,特別純米酒,明治乃酒,124,1,特別純米酒,,福岡県,78,
3601,池亀,いけがめ,特別純米酒,,124,1,特別純米酒,,福岡県,78,
1724,謙信,けんしん,大吟醸,,130,1,大吟醸酒,,新潟県,79,
1725,謙信,けんしん,純米吟醸,,130,1,純米吟醸酒,,新潟県,79,
1726,謙信,けんしん,本醸造,,130,1,本醸造酒,,新潟県,79,
