"0375","沖酒造","おきしゅぞう","891-9111","45","鹿児島県大島郡和泊町手々知名５９８ ","なし","27.3971505","128.6566275","t"
"0376","隠岐酒造","おきしゅぞう","685-0027","31","島根県隠岐郡隠岐の島町原田１７４ ","http://fish.miracle.ne.jp/okishzou/","36.2247166","133.299719","f"
"0377","翁酒造","おきなしゅぞう","811-3111","39","福岡県古賀市花見南３丁目１９番１号","http://www.seagreen.gr.jp/okina/","33.7434376","130.4657816","t"
"0378","オキナ酒造","おきなしゅぞう","583-0854","26","大阪府羽曳野市軽里３-６-５","なし","34.5526548","135.6009986","t"
"0379","沖縄県酒造協同組合","おきなわけんしゅぞうきょうどうくみあい","900-0001","46","沖縄県那覇市港町２-８-９ ","http://www.awamori.or.jp/","26.2429649","127.6786852","t"
"0380","沖永良部酒造","おきのえらぶしゅぞう","891-9112","45","鹿児島県大島郡和泊町玉城字花トリ1999-1","http://www.erabu.net/hanarenbo/","27.378944","128.644135","f"
"0381","荻野酒造","おぎのしゅぞう","028-0775","2","岩手県遠野市上郷町平倉４０-２３ ","なし","39.2627408","141.5921837","t"
"0382","沖之光酒造","おきのひかりしゅぞう","906-0012","46","沖縄県宮古島市平良西里７３４ ","なし","24.789034","125.3086653","f"
"0383","奥出雲酒造","おくいずもしゅぞう","699-1701","31","島根県仁多郡奥出雲町亀嵩１３８０-１ "," http://www.okuizumosyuzou.com/","35.227274","133.0866917","t"
"0384","奥沢商会","おくさわしょうかい","390-0811","19","長野県松本市中央２-１-２２","なし","36.2313694","137.9686542","t"
"0385","奥嶋酒造","おくしましゅぞう","799-3204","37","愛媛県伊予郡双海町大字上灘甲５７１１ ","なし","33.7256174","132.7759964","t"
"0386","奥田重右ヱ門","おくだしげるうえもん","019-2411","4","秋田県大仙市協和境１１３","http://www.osake.or.jp/kuramoto/s271.html","39.6177098","140.3202386","t"
"0387","奥藤商事","おくとうしょうじ","678-0172","27","兵庫県赤穂市坂越１４１９-１","なし","34.7666989","134.4305767","t"
"0388","奥の松酒造","おくのまつしゅぞう","964-0866","6","福島県二本松市長命６９","http://www.okunomatsu.co.jp","37.5611767","140.4058544","t"
"0389","奥村酒造","おくむらしゅぞう","378-0074","9","群馬県沼田市下発知町１０３４","なし","36.6849726","139.0632826","t"
"0390","奥山儀助商店","おくやまぎすけしょうてん","012-0851","4","秋田県湯沢市吹張１-２-４０ ","なし","39.1545218","140.4926746","t"
"0391","小黒酒造","おぐろしゅぞう","950-3322","14","新潟県新潟市北区嘉山１-６-１","http://www.bairi.net/","37.9133186","139.2188329","f"
"0392","越生酒造","おごせしゅぞう","350-0416","10","埼玉県入間郡越生町越生８５２","http://raiyo.jp/top.htm","35.9593256","139.2960824","t"
"0393","尾込商店","おこみしょうてん","897-0215","45","鹿児島県南九州市川辺町平山６８５５-１ ","なし","31.3915476","130.3950801","f"
"0395","小崎酒造","おざきしゅぞう","759-4101","34","山口県長門市東深川１１５９ ","なし","34.3754862","131.1797696","t"
"0396","尾崎酒造（青森）","おざきしゅぞう","038-2744","1","青森県西津軽郡鰺ヶ沢町漁師町３０ "," http://www.ozakishuzo.com/index.html","40.7829291","140.1980597","t"
"0394","尾崎酒造（和歌山）","おざきしゅぞう","647-0002","29","和歌山県新宮市船町３-２-３ ","http://ozakisyuzou.jp/","33.7314373","135.9877999","f"
"0397","尾崎酒造場","おざきしゅぞうじょう","711-0903","32","岡山県倉敷市児島田の口４-３-４０","なし","34.4765521","133.8445339","t"
"0398","長内酒造店","おさないしゅぞうてん","037-0106","1","青森県つがる市稲垣町沼崎幾代崎１２１-４","なし","40.8844781","140.3949079","t"
"0399","小澤酒造","おざわしゅぞう","198-0172","12","東京都青梅市沢井２-７７０ ","http://www.sawanoi-sake.com","35.8041015","139.194516","f"
"0401","尾澤酒造場","おざわしゅぞうじょう","381-2405","19","長野県長野市信州新町新町１６８-１","http://www.misuzunishiki.co.jp","36.5728413","138.0150737","t"
"0400","小澤酒造場","おざわしゅぞうじょう","192-0055","12","東京都八王子市八木町２-１５ ","なし","35.6606985","139.321683","f"
"0402","尾鈴山蒸留所","おすずやまじょうりゅうじょ","884-0104","44","宮崎県児湯郡木城町石河内倉谷６５６-１７","なし","32.221755","131.421112","t"
"0403","落合酒造場","おちあいしゅぞうじょう","880-0911","44","宮崎県宮崎市大字田吉３４８ ","なし","31.8791765","131.4299777","f"
"0404","落酒造場","おちしゅぞうじょう","716-1433","32","岡山県真庭市下呰部６６４-４","なし","34.9643143","133.6288387","t"
"0405","男自慢酒造","おとこじまんしゅぞう","746-0062","34","山口県周南市福川中市町８番３３号","なし","34.0742456","131.7343742","t"
"0406","男山","おとこやま","079-8412","0","北海道旭川市永山二条７-６４","http://www.otokoyama.com/","43.7956624","142.4081047","f"
"0407","男山酒造","おとこやましゅぞう","990-0037","5","山形県山形市八日町２-４-１３","http://www.otokoyama.co.jp","38.2422372","140.3312195","f"
"0408","男山酒造店","おとこやましゅぞうてん","969-6226","6","福島県大沼郡会津美里町旭杉原東乙９４","なし","37.43782","139.8308378","t"
"0409","男山本店","おとこやまほんてん","988-0013","3","宮城県気仙沼市魚町２-２-１４","http://www.kesennuma.co.jp/","38.9065287","141.5743054","t"
"0410","音瀬歌子","おとせうたこ","522-0201","24","滋賀県彦根市高宮町１０７９ ","なし","35.2352185","136.257947","t"
"0411","小野酒造（由布）","おのしゅぞう","879-5405","43","大分県由布市庄内町東長宝４５４-１ ","なし","33.1845523","131.4507456","t"
"0412","小野酒造（杵築）","おのしゅぞう","879-1307","43","大分県杵築市山香町大字野原１３５３-２","なし","33.441303","131.5050274","t"
"0413","小野酒造（広島）","おのしゅぞう","731-1521","33","広島県山県郡北広島町丁保余原蔵迫４７ ","なし","34.6715555","132.5504516","t"
"0414","小野酒造店（長野）","おのしゅぞうてん","399-0601","19","長野県上伊那郡辰野町小野９９２-１","なし","36.04276","137.9685691","t"
"0415","小野酒造店（宮城）","おのしゅぞうてん","989-2432","3","宮城県岩沼市中央２-５-１６","なし","38.1086638","140.8678492","t"
"0416","小野富酒造","おのとみしゅぞう","876-0803","43","大分県佐伯市駅前１-３-１４","http://www.tenka-muteki.co.jp/","32.9702993","131.9032958","f"
"0417","尾畑酒造","おばたしゅぞう","952-0318","14","新潟県佐渡市真野新町４４９","http://www.obata-shuzo.com/","37.9632971","138.3448036","t"
"0418","小原酒造","おばらしゅぞう","966-0074","6","福島県喜多方市字南町２８４６","http://www.oharashuzo.co.jp/","37.6535243","139.8798943","f"
"0419","お福酒造","おふくしゅぞう","940-1117","14","新潟県長岡市横枕町６０６ ","http://www.ofuku-shuzo.jp/","37.4035695","138.851423","f"
"0420","小布施酒造","おぶせしゅぞう","381-0207","19","長野県上高井郡小布施町押羽５７１","http://obusewinery.com/","36.7093684","138.3155009","t"
"0421","お茂ご酒造","おもごしゅぞう","791-1201","37","愛媛県上浮穴郡久万高原町久万１３７ ","なし","33.656475","132.9025292","t"
"0422","重家酒造","おもやしゅぞう","811-5214","41","長崎県壱岐市石田町印通寺浦２００","http://www.omoyashuzo.com/","33.7444436","129.7564642","t"
"0423","恩田酒造","おんだしゅぞう","940-1133","14","新潟県長岡市六日市町１３３０","なし","37.3586167","138.8344792","t"
"0424","恩納酒造所","おんなしゅぞうしょ","904-0411","46","沖縄県国頭郡恩納村字恩納２６９０ ","なし","26.499977","127.8535183","f"
"0425","甲斐商店","かいしょうてん","895-2513","45","鹿児島県伊佐市大口上町２０８４ ","なし","32.0632689","130.6068302","f"
"0426","下越酒造","かえつしゅぞう","959-4402","14","新潟県東蒲原郡阿賀町津川３６４４ ","http://www.sake-kirin.com/","37.6806623","139.4554548","f"
"0427","薫仙","かおるせん","820-0074","39","福岡県飯塚市楽市４１７","なし","33.6118827","130.6764557","t"
"0428","加賀の井酒造","かがのいしゅぞう","941-0061","14","新潟県糸魚川市大町２-３-５ ","http://www.kaganoi.co.jp","37.0454054","137.8591357","f"
"0429","垣内酒造","かきうちしゅぞう","719-0252","32","岡山県浅口市鴨方町六条院中３５１２-３","なし","34.5274087","133.5905155","t"
"0430","角星","かくぼし","988-0013","3","宮城県気仙沼市魚町二丁目1-9","http://www.kakuboshi.co.jp/","38.9063231","141.5738027","f"
